"model_name","upstream_model_id","model_type","unit","sku_key","price_usd","source_url","snapshot_version"
"re/suno-mashup","suno-mashup","audio","per request","suno-mashup:flat",0.06,"https://reapi.ai/models/suno",1785200182468
"re/suno-midi","suno-midi","audio","per request","suno-midi:flat",0.001,"https://reapi.ai/models/suno",1785200182468
"re/suno-music","suno-music","audio","per request","suno-music:flat",0.06,"https://reapi.ai/models/suno",1785200182468
"re/suno-music-video","suno-music-video","audio","per request","suno-music-video:flat",0.01,"https://reapi.ai/models/suno",1785200182468
"re/suno-replace-section","suno-replace-section","audio","per request","suno-replace-section:flat",0.025,"https://reapi.ai/models/suno",1785200182468
"re/suno-sounds","suno-sounds","audio","per request","suno-sounds:flat",0.0125,"https://reapi.ai/models/suno",1785200182468
"re/suno-upload-cover","suno-upload-cover","audio","per request","suno-upload-cover:flat",0.06,"https://reapi.ai/models/suno",1785200182468
"re/suno-upload-extend","suno-upload-extend","audio","per request","suno-upload-extend:flat",0.06,"https://reapi.ai/models/suno",1785200182468
"re/suno-vocal-separation","suno-vocal-separation","audio","per request","suno-vocal-separation:separate_vocal",0.05,"https://reapi.ai/models/suno",1785200182468
"re/suno-vocal-separation","suno-vocal-separation","audio","per request","suno-vocal-separation:split_stem",0.25,"https://reapi.ai/models/suno",1785200182468
"re/suno-vocal-separation","suno-vocal-separation","audio","per request","suno-vocal-separation:split_stem_advanced",0.1,"https://reapi.ai/models/suno",1785200182468
"re/suno-voice-generate","suno-voice-generate","audio","per request","suno-voice-generate:flat",0.001,"https://reapi.ai/models/suno",1785200182468
"re/suno-voice-regenerate","suno-voice-regenerate","audio","per request","suno-voice-regenerate:flat",0.001,"https://reapi.ai/models/suno",1785200182468
"re/suno-voice-validate","suno-voice-validate","audio","per request","suno-voice-validate:flat",0.001,"https://reapi.ai/models/suno",1785200182468
"re/suno-wav","suno-wav","audio","per request","suno-wav:flat",0.002,"https://reapi.ai/models/suno",1785200182468
"re/topaz-video-upscaler","topaz-video-upscaler","video","per second","topaz-video-upscaler:1x2x",0.044,"https://reapi.ai/models/topaz-video-upscaler",1785200182468
"re/topaz-video-upscaler","topaz-video-upscaler","video","per second","topaz-video-upscaler:4x",0.077,"https://reapi.ai/models/topaz-video-upscaler",1785200182468
"re/veo3.1-fast","veo3.1-fast","video","per generation","veo3.1-fast:4k",0.66,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-fast","veo3.1-fast","video","per generation","veo3.1-fast:720p_1080p",0.189,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-fast-official","veo3.1-fast-official","video","per generation","veo3.1-fast-official:4k_audio",0.322,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-fast-official","veo3.1-fast-official","video","per generation","veo3.1-fast-official:720p_1080p_audio",0.138,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-fast-official","veo3.1-fast-official","video","per generation","veo3.1-fast-official:720p_1080p_no_audio",0.092,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-lite","veo3.1-lite","video","per generation","veo3.1-lite:4k",0.6,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-lite","veo3.1-lite","video","per generation","veo3.1-lite:720p_1080p",0.1575,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-quality","veo3.1-quality","video","per generation","veo3.1-quality:4k",2.208,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-quality","veo3.1-quality","video","per generation","veo3.1-quality:720p_1080p",1.1,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-quality-official","veo3.1-quality-official","video","per generation","veo3.1-quality-official:4k_audio",0.552,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-quality-official","veo3.1-quality-official","video","per generation","veo3.1-quality-official:720p_1080p_audio",0.368,"https://reapi.ai/models/veo3-1",1785200182468
"re/veo3.1-quality-official","veo3.1-quality-official","video","per generation","veo3.1-quality-official:720p_1080p_no_audio",0.184,"https://reapi.ai/models/veo3-1",1785200182468
"re/viduq3-pro","viduq3-pro","video","per second","viduq3-pro:1080p",0.1472,"https://reapi.ai/models/viduq3",1785200182468
"re/viduq3-pro","viduq3-pro","video","per second","viduq3-pro:540p",0.0644,"https://reapi.ai/models/viduq3",1785200182468
"re/viduq3-pro","viduq3-pro","video","per second","viduq3-pro:720p",0.138,"https://reapi.ai/models/viduq3",1785200182468
"re/viduq3-turbo","viduq3-turbo","video","per second","viduq3-turbo:1080p",0.0644,"https://reapi.ai/models/viduq3",1785200182468
"re/viduq3-turbo","viduq3-turbo","video","per second","viduq3-turbo:540p",0.0368,"https://reapi.ai/models/viduq3",1785200182468
"re/viduq3-turbo","viduq3-turbo","video","per second","viduq3-turbo:720p",0.0552,"https://reapi.ai/models/viduq3",1785200182468
"re/wan2.7-image","wan2.7-image","image","per image","wan2.7-image:flat",0.02376,"https://reapi.ai/models/wan-2-7-image",1785200182468
"re/wan2.7-image-pro","wan2.7-image-pro","image","per image","wan2.7-image-pro:flat",0.05984,"https://reapi.ai/models/wan-2-7-image",1785200182468
"re/wan2.7-video","wan2.7-video","video","per second","wan2.7-video:1080P",0.12056,"https://reapi.ai/models/wan-2-7-video",1785200182468
"re/wan2.7-video","wan2.7-video","video","per second","wan2.7-video:720P",0.07304,"https://reapi.ai/models/wan-2-7-video",1785200182468
"re/wan2.7-video-official","wan2.7-video-official","video","per second","wan2.7-video-official:1080P",0.147059,"https://reapi.ai/models/wan-2-7-video",1785200182468
"re/wan2.7-video-official","wan2.7-video-official","video","per second","wan2.7-video-official:720P",0.088235,"https://reapi.ai/models/wan-2-7-video",1785200182468
"re/z-image","z-image","image","per image","z-image:flat",0.0044,"https://reapi.ai/models/z-image",1785200182468
